YKL144C YPR110C 0.22045672
YKL144C YOR210W 0.03379814
YKL144C YPR190C 0.60752660
YKL144C YOR224C 0.25504047
YKL144C YDR045C 0.05719696
YKL144C YNL151C 0.04647018
YKL144C YNL113W 0.04027071
YKL144C YKR025W 0.34973714
YKL144C YOR116C 0.53091196
YKL144C YPR187W 0.28889427
YKL144C YBR154C 0.24118031
YKL144C YDR005C 0.01641373
YKL144C YJL011C 0.04406805
YKL144C YNR003C 0.60346782
YKL144C YDL150W 0.64673990
YKL144C YOR207C 0.58738154
YPR110C YBR245C 0.04378461
YPR110C YOR210W 0.21554761
YPR110C YPR190C 0.46002568
YPR110C YOR224C 0.18290783
YPR110C YNL151C 0.26374433
YPR110C YBR049C 0.11882932
YPR110C YPR010C 0.31595194
YPR110C YKR025W 0.24968873
YPR110C YOR116C 0.37935096
YPR110C YGL156W 0.06922834
YPR110C YPR032W 0.06922834
YPR110C YPR187W 0.16904766
YPR110C YBR154C 0.17524584
YPR110C YJR063W 0.51991468
YPR110C YOR340C 0.26289789
YPR110C YDR005C 0.20732651
YPR110C YNL248C 0.52309596
YPR110C YNR003C 0.44283669
YPR110C YOR341W 0.42460066
YPR110C YDL150W 0.46918252
YPR110C YOR207C 0.41889429
YOR210W YIL021W 0.22997078
YOR210W YDL213C 0.00675989
YOR210W YGL156W 0.00734360
YOR210W YPR032W 0.00734360
YOR210W YJR063W 0.32528351
YOR210W YOR340C 0.02426985
YOR210W YGL070C 0.00734360
YOR210W YDL115C 0.29840833
YOR210W YNL248C 0.02426985
YOR210W YOR341W 0.25762510
YOR210W YFR028C 0.00734360
YPR190C YOR224C 0.21360623
YPR190C YDR045C 0.01170394
YPR190C YNL151C 0.32902778
YPR190C YKR025W 0.31497219
YPR190C YOR116C 0.48856527
YPR190C YPR187W 0.48768000
YPR190C YBR154C 0.19974607
YPR190C YDR005C 0.27947469
YPR190C YNR003C 0.54419488
YPR190C YDL150W 0.57054071
YPR190C YOR207C 0.52810860
YOR224C YIL021W 0.22738615
YOR224C YPR010C 0.13893426
YOR224C YOR116C 0.14920934
YOR224C YGR005C 0.23340443
YOR224C YOR151C 0.14139334
YOR224C YJR063W 0.25185920
YOR224C YOR340C 0.28675487
YOR224C YDR404C 0.21997396
YOR224C YDL115C 0.24191156
YOR224C YNR003C 0.20954745
YOR224C YOR341W 0.20112704
YOR224C YDL150W 0.23118349
YOR224C YER139C 0.02594073
YDR045C YNL151C 0.05719696
YDR045C YNL113W 0.04027071
YDR045C YKR025W 0.04027071
YDR045C YOR116C 0.31234356
YDR045C YDR005C 0.08105394
YDR045C YJL011C 0.06792503
YDR045C YNR003C 0.35955276
YDR045C YDL150W 0.03333998
YDR045C YOR207C 0.00734360
YNL151C YNL113W 0.04027071
YNL151C YKR025W 0.04027071
YNL151C YOR116C 0.26462960
YNL151C YGL156W 0.01641373
YNL151C YPR032W 0.01641373
YNL151C YDR005C 0.01641373
YNL151C YJL011C 0.04406805
YNL151C YNR003C 0.32496900
YNL151C YDL150W 0.34660504
YNL151C YOR207C 0.31324306
YNL113W YNL084C 0.01641373
YNL113W YPR010C 0.05765512
YNL113W YKR025W 0.02334316
YNL113W YOR116C 0.23077710
YNL113W YDR005C 0.04027071
YNL113W YJL011C 0.05099748
YNL113W YDL150W 0.34040557
YNL113W YOR207C 0.30704488
YKR025W YOR116C 0.25463408
YKR025W YJL011C 0.02714050
YKR025W YNR003C 0.31091211
YKR025W YDL150W 0.32347932
YKR025W YOR207C 0.29918747
YOR116C YFR037C 0.03847687
YOR116C YDR224C 0.14829689
YOR116C YPR187W 0.16613559
YOR116C YBR154C 0.14847809
YOR116C YDR005C 0.35572565
YOR116C YJL011C 0.24530121
YOR116C YNR003C 0.49143592
YOR116C YKL213C 0.01281182
YOR116C YDL150W 0.24984275
YOR116C YOR207C 0.46842021
YPR187W YIL021W 0.19290464
YPR187W YGR005C 0.20983089
YPR187W YJL140W 0.21435949
YPR187W YOR151C 0.07361974
YPR187W YJR063W 0.22107278
YPR187W YOR340C 0.01641373
YPR187W YDR404C 0.25633214
YPR187W YGR186W 0.20983089
YPR187W YDL140C 0.15905085
YPR187W YGL070C 0.55900244
YPR187W YNL248C 0.26503729
YPR187W YOR341W 0.19419760
YPR187W YDL150W 0.25190838
YPR187W YOR207C 0.21854640
YBR154C YIL021W 0.22425406
YBR154C YPR010C 0.13820301
YBR154C YGR005C 0.23647052
YBR154C YOR151C 0.12753188
YBR154C YML010W 0.16428869
YBR154C YJR063W 0.23799903
YBR154C YOR340C 0.29675168
YBR154C YDR404C 0.23617025
YBR154C YGL070C 0.25322981
YBR154C YDL115C 0.22805140
YBR154C YNL248C 0.25810656
YBR154C YNR003C 0.19568729
YBR154C YOR341W 0.20039708
YBR154C YOR207C 0.18396264
YDR005C YJL011C 0.02714050
YDR005C YNR003C 0.27947469
YDR005C YOR207C 0.27075401
YJL011C YNL084C 0.00328352
YJL011C YNR003C 0.31636739
YJL011C YDL150W 0.33800343
YJL011C YOR207C 0.30464275
YJL011C YPR055W 0.07745203
YNR003C YFR037C 0.12967387
YNR003C YDL150W 0.56648064
YNR003C YOR207C 0.53097926
YDL150W YNL084C 0.07052259
YDL150W YOR207C 0.53966758
YOR207C YFR037C 0.09089674
YOR207C YBL003C 0.12320002
YBR245C YFR037C 0.29388620
YBR245C YKR001C 0.08704633
YBR245C YBL003C 0.11121393
YBR245C YDR224C 0.08764557
YBR245C YPR034W 0.03095855
YBR245C YMR072W 0.14032299
YBR245C YMR091C 0.14227861
YBR245C YBR009C 0.04336009
YBR245C YDR303C 0.06064097
YBR245C YKR008W 0.13827807
YBR245C YFR013W 0.46927312
YBR245C YGL133W 0.16593239
YBR245C YPL082C 0.34804037
YBR245C YLR357W 0.14680721
YBR245C YCR052W 0.14900485
YBR245C YDR190C 0.24049047
YBR245C YLR033W 0.15134874
YBR245C YOL004W 0.22338173
YBR049C YKR001C 0.08052329
YBR049C YOL006C 0.01901129
YBR049C YBR009C 0.01298007
YBR049C YDR303C 0.19346635
YBR049C YPL082C 0.15480958
YBR049C YLR357W 0.18106740
YBR049C YGR047C 0.00328352
YBR049C YGL234W 0.03593754
YBR049C YIL056W 0.05719696
YBR049C YMR284W 0.03333998
YBR049C YLR176C 0.05979452
YPR010C YGL245W 0.13184045
YPR010C YJR063W 0.15320729
YPR010C YFR030W 0.15464779
YPR010C YOR340C 0.21195994
YPR010C YDR211W 0.14644223
YPR010C YKL067W 0.07994088
YPR010C YNL248C 0.17331482
YPR010C YDR171W 0.04205031
